Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-12-16T11:46:48-0500,Trade,BUY_TO_CLOSE,SPX   211217C03700000,Equity Option,Bought 1 SPX 12/17/21 Call 3700.00 @ 287.10,"-28,710.00",1,"-28,710.00",0.00,-0.79,100,SPX,12/17/21,3700.0,CALL,118607539
2020-12-16T11:46:48-0500,Trade,SELL_TO_CLOSE,SPX   211217C04000000,Equity Option,Sold 27 SPX 12/17/21 Call 4000.00 @ 133.30,"359,910.00",27,"13,330.00",0.00,-21.264,100,SPX,12/17/21,4000.0,CALL,118607539
2020-12-16T11:46:48-0500,Trade,BUY_TO_CLOSE,SPX   211217C03700000,Equity Option,Bought 9 SPX 12/17/21 Call 3700.00 @ 287.10,"-258,390.00",9,"-28,710.00",0.00,-7.07,100,SPX,12/17/21,3700.0,CALL,118607539
2020-12-16T11:38:58-0500,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 5 SPX 12/17/21 Call 3600.00 @ 351.00,"-175,500.00",5,"-35,100.00",0.00,-3.93,100,SPX,12/17/21,3600.0,CALL,118603726
2020-12-07T12:03:23-0500,Trade,BUY_TO_CLOSE,SPX   211217C04900000,Equity Option,Bought 10 SPX 12/17/21 Call 4900.00 @ 11.00,"-11,000.00",10,"-1,100.00",0.00,-7.86,100,SPX,12/17/21,4900.0,CALL,116823912
2020-12-07T11:56:15-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 4 SPX 12/17/21 Call 3900.00 @ 168.92,"67,568.00",4,"16,892.00",0.00,-3.148,100,SPX,12/17/21,3900.0,CALL,116819952
2020-12-07T11:56:15-0500,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 4 SPX 12/17/21 Call 3600.00 @ 337.37,"-134,948.00",4,"-33,737.00",0.00,-3.14,100,SPX,12/17/21,3600.0,CALL,116819952
2020-12-07T11:51:29-0500,Trade,BUY_TO_CLOSE,SPX   211217C04900000,Equity Option,Bought 75 SPX 12/17/21 Call 4900.00 @ 10.72,"-80,400.00",75,"-1,072.00",0.00,-58.93,100,SPX,12/17/21,4900.0,CALL,116817309
2020-12-07T11:51:29-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 50 SPX 12/17/21 Call 3900.00 @ 170.06,"850,300.00",50,"17,006.00",0.00,-39.39,100,SPX,12/17/21,3900.0,CALL,116817309
2020-12-07T11:51:29-0500,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 25 SPX 12/17/21 Call 3600.00 @ 339.36,"-848,400.00",25,"-33,936.00",0.00,-19.64,100,SPX,12/17/21,3600.0,CALL,116817309
2020-12-07T11:33:45-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 1 SPX 12/17/21 Call 4700.00 @ 17.30,"-1,730.00",1,"-1,730.00",0.00,-0.79,100,SPX,12/17/21,4700.0,CALL,116807560
2020-12-07T11:14:53-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 60 SPX 12/17/21 Call 4700.00 @ 17.27,"-103,620.00",60,"-1,727.00",0.00,-47.14,100,SPX,12/17/21,4700.0,CALL,116796440
2020-12-07T11:14:53-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 40 SPX 12/17/21 Call 3900.00 @ 170.67,"682,680.00",40,"17,067.00",0.00,-31.51,100,SPX,12/17/21,3900.0,CALL,116796440
2020-12-07T11:14:53-0500,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 20 SPX 12/17/21 Call 3600.00 @ 339.98,"-679,960.00",20,"-33,998.00",0.00,-15.71,100,SPX,12/17/21,3600.0,CALL,116796440
2020-12-04T11:12:25-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 1 SPX 12/17/21 Call 4700.00 @ 17.30,"-1,730.00",1,"-1,730.00",0.00,-0.79,100,SPX,12/17/21,4700.0,CALL,116509811
2020-12-02T15:19:38-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 3 SPX 12/17/21 Call 4700.00 @ 16.52,"-4,956.00",3,"-1,652.00",0.00,-2.36,100,SPX,12/17/21,4700.0,CALL,116100700
2020-12-02T15:19:38-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 1 SPX 12/17/21 Call 3900.00 @ 159.56,"15,956.00",1,"15,956.00",0.00,-0.792,100,SPX,12/17/21,3900.0,CALL,116100700
2020-12-01T14:08:39-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 5 SPX 12/17/21 Call 4700.00 @ 16.90,"-8,450.00",5,"-1,690.00",0.00,-3.93,100,SPX,12/17/21,4700.0,CALL,115695856
2020-12-01T14:08:39-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 5 SPX 12/17/21 Call 3900.00 @ 160.90,"80,450.00",5,"16,090.00",0.00,-3.94,100,SPX,12/17/21,3900.0,CALL,115695856
2020-11-24T14:20:42-0500,Trade,BUY_TO_CLOSE,SPX   211217C04900000,Equity Option,Bought 2 SPX 12/17/21 Call 4900.00 @ 10.09,"-2,018.00",2,"-1,009.00",0.00,-1.57,100,SPX,12/17/21,4900.0,CALL,114795367
2020-11-24T14:20:42-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 1 SPX 12/17/21 Call 3900.00 @ 144.18,"14,418.00",1,"14,418.00",0.00,-0.792,100,SPX,12/17/21,3900.0,CALL,114795367
2020-11-24T14:20:42-0500,Trade,BUY_TO_CLOSE,SPX   211217C04900000,Equity Option,Bought 12 SPX 12/17/21 Call 4900.00 @ 10.09,"-12,108.00",12,"-1,009.00",0.00,-9.43,100,SPX,12/17/21,4900.0,CALL,114795367
2020-11-24T14:20:42-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 6 SPX 12/17/21 Call 3900.00 @ 144.18,"86,508.00",6,"14,418.00",0.00,-4.722,100,SPX,12/17/21,3900.0,CALL,114795367
2020-11-23T15:54:05-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 1 SPX 12/17/21 Call 4000.00 @ 93.00,"-9,300.00",1,"-9,300.00",-1.00,-0.79,100,SPX,12/17/21,4000.0,CALL,114562071
2020-11-23T15:47:39-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 2 SPX 12/17/21 Call 4000.00 @ 93.44,"-18,688.00",2,"-9,344.00",-2.00,-1.57,100,SPX,12/17/21,4000.0,CALL,114556900
2020-11-23T15:47:39-0500,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 1 SPX 12/17/21 Call 3600.00 @ 271.23,"27,123.00",1,"27,123.00",-1.00,-0.792,100,SPX,12/17/21,3600.0,CALL,114556900
2020-11-23T15:42:50-0500,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 2 SPX 12/17/21 Call 3600.00 @ 269.00,"53,800.00",2,"26,900.00",-2.00,-1.574,100,SPX,12/17/21,3600.0,CALL,114553660
2020-11-13T13:42:25-0500,Trade,BUY_TO_CLOSE,SPX   211217C04900000,Equity Option,Bought 10 SPX 12/17/21 Call 4900.00 @ 11.80,"-11,800.00",10,"-1,180.00",0.00,-7.86,100,SPX,12/17/21,4900.0,CALL,112950143
2020-11-10T15:49:43-0500,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 40 SPX 12/17/21 Call 4900.00 @ 8.95,"35,800.00",40,895.00,-40.00,-31.51,100,SPX,12/17/21,4900.0,CALL,112318023
2020-11-10T15:49:43-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 30 SPX 12/17/21 Call 4000.00 @ 87.48,"-262,440.00",30,"-8,748.00",-30.00,-23.57,100,SPX,12/17/21,4000.0,CALL,112318023
2020-11-10T15:49:43-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 10 SPX 12/17/21 Call 3700.00 @ 201.43,"201,430.00",10,"20,143.00",-10.00,-7.88,100,SPX,12/17/21,3700.0,CALL,112318023
2020-11-10T15:49:43-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 5 SPX 12/17/21 Call 3700.00 @ 201.42,"100,710.00",5,"20,142.00",-5.00,-3.94,100,SPX,12/17/21,3700.0,CALL,112318023
2020-11-10T13:41:04-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 5 SPX 12/17/21 Call 3700.00 @ 198.26,"99,130.00",5,"19,826.00",-5.00,-3.94,100,SPX,12/17/21,3700.0,CALL,112273419
2020-11-10T13:41:04-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 30 SPX 12/17/21 Call 4000.00 @ 86.60,"-259,800.00",30,"-8,660.00",-30.00,-23.57,100,SPX,12/17/21,4000.0,CALL,112273419
2020-11-10T13:41:04-0500,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 40 SPX 12/17/21 Call 4900.00 @ 9.10,"36,400.00",40,910.00,-40.00,-31.51,100,SPX,12/17/21,4900.0,CALL,112273419
2020-11-10T13:41:04-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 10 SPX 12/17/21 Call 3700.00 @ 198.27,"198,270.00",10,"19,827.00",-10.00,-7.88,100,SPX,12/17/21,3700.0,CALL,112273419
2020-11-10T13:23:57-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 6 SPX 12/17/21 Call 4000.00 @ 86.60,"-51,960.00",6,"-8,660.00",-6.00,-4.71,100,SPX,12/17/21,4000.0,CALL,112269717
2020-11-10T13:23:57-0500,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 8 SPX 12/17/21 Call 4900.00 @ 9.15,"7,320.00",8,915.00,-8.00,-6.306,100,SPX,12/17/21,4900.0,CALL,112269717
2020-11-10T13:23:57-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 3 SPX 12/17/21 Call 3700.00 @ 197.80,"59,340.00",3,"19,780.00",-3.00,-2.366,100,SPX,12/17/21,3700.0,CALL,112269717
2020-11-10T13:23:57-0500,Trade,BUY_TO_OPEN,SPX   211217C04000000,Equity Option,Bought 24 SPX 12/17/21 Call 4000.00 @ 86.60,"-207,840.00",24,"-8,660.00",-24.00,-18.86,100,SPX,12/17/21,4000.0,CALL,112269717
2020-11-10T13:23:57-0500,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 32 SPX 12/17/21 Call 4900.00 @ 9.15,"29,280.00",32,915.00,-32.00,-25.204,100,SPX,12/17/21,4900.0,CALL,112269717
2020-11-10T13:23:57-0500,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 12 SPX 12/17/21 Call 3700.00 @ 197.80,"237,360.00",12,"19,780.00",-12.00,-9.454,100,SPX,12/17/21,3700.0,CALL,112269717
2020-11-06T16:02:45-0500,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 1 SPX 12/17/21 Call 3900.00 @ 113.00,"-11,300.00",1,"-11,300.00",-1.00,-0.79,100,SPX,12/17/21,3900.0,CALL,111770449
2020-11-05T14:49:52-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 1 SPX 12/17/21 Call 3900.00 @ 121.50,"12,150.00",1,"12,150.00",0.00,-0.792,100,SPX,12/17/21,3900.0,CALL,111464425
2020-11-04T13:08:26-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 25 SPX 12/17/21 Call 3900.00 @ 100.00,"250,000.00",25,"10,000.00",0.00,-19.69,100,SPX,12/17/21,3900.0,CALL,111179520
2020-11-04T13:06:52-0500,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 5 SPX 12/17/21 Call 3600.00 @ 221.50,"-110,750.00",5,"-22,150.00",0.00,-3.93,100,SPX,12/17/21,3600.0,CALL,111177988
2020-11-04T13:01:57-0500,Trade,BUY_TO_CLOSE,SPX   211217C04700000,Equity Option,Bought 40 SPX 12/17/21 Call 4700.00 @ 12.50,"-50,000.00",40,"-1,250.00",0.00,-31.43,100,SPX,12/17/21,4700.0,CALL,111176928
2020-11-04T12:59:52-0500,Trade,BUY_TO_CLOSE,SPX   211217C04600000,Equity Option,Bought 15 SPX 12/17/21 Call 4600.00 @ 15.90,"-23,850.00",15,"-1,590.00",0.00,-11.79,100,SPX,12/17/21,4600.0,CALL,111176045
2020-11-04T12:47:59-0500,Trade,SELL_TO_CLOSE,SPX   211217C03900000,Equity Option,Sold 3 SPX 12/17/21 Call 3900.00 @ 103.00,"30,900.00",3,"10,300.00",0.00,-2.366,100,SPX,12/17/21,3900.0,CALL,111171222
2020-10-30T14:59:27-0400,Trade,SELL_TO_OPEN,SPX   211217C04600000,Equity Option,Sold 5 SPX 12/17/21 Call 4600.00 @ 9.30,"4,650.00",5,930.00,-5.00,-3.94,100,SPX,12/17/21,4600.0,CALL,110530330
2020-10-30T14:55:03-0400,Trade,SELL_TO_OPEN,SPX   211217C04600000,Equity Option,Sold 10 SPX 12/17/21 Call 4600.00 @ 9.76,"9,760.00",10,976.00,-10.00,-7.88,100,SPX,12/17/21,4600.0,CALL,110528251
2020-10-30T14:55:03-0400,Trade,BUY_TO_CLOSE,SPX   211217C03600000,Equity Option,Bought 5 SPX 12/17/21 Call 3600.00 @ 143.52,"-71,760.00",5,"-14,352.00",0.00,-3.93,100,SPX,12/17/21,3600.0,CALL,110528251
2020-10-30T13:45:27-0400,Trade,SELL_TO_OPEN,SPX   211217C04700000,Equity Option,Sold 10 SPX 12/17/21 Call 4700.00 @ 7.70,"7,700.00",10,770.00,-10.00,-7.88,100,SPX,12/17/21,4700.0,CALL,110496018
2020-10-30T13:43:35-0400,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 5 SPX 12/17/21 Call 3600.00 @ 143.13,"71,565.00",5,"14,313.00",-5.00,-3.94,100,SPX,12/17/21,3600.0,CALL,110443107
2020-10-30T13:43:35-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 45 SPX 12/17/21 Call 3900.00 @ 58.87,"-264,915.00",45,"-5,887.00",-45.00,-35.36,100,SPX,12/17/21,3900.0,CALL,110443107
2020-10-30T13:43:35-0400,Trade,SELL_TO_OPEN,SPX   211217C04700000,Equity Option,Sold 45 SPX 12/17/21 Call 4700.00 @ 7.92,"35,640.00",45,792.00,-45.00,-35.45,100,SPX,12/17/21,4700.0,CALL,110443107
2020-10-30T13:43:35-0400,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 15 SPX 12/17/21 Call 3600.00 @ 143.14,"214,710.00",15,"14,314.00",-15.00,-11.82,100,SPX,12/17/21,3600.0,CALL,110443107
2020-10-26T14:47:28-0400,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 1 SPX 12/17/21 Call 3600.00 @ 195.00,"19,500.00",1,"19,500.00",-1.00,-0.792,100,SPX,12/17/21,3600.0,CALL,109556060
2020-10-26T14:40:10-0400,Trade,SELL_TO_OPEN,SPX   211217C04700000,Equity Option,Sold 3 SPX 12/17/21 Call 4700.00 @ 10.48,"3,144.00",3,"1,048.00",-3.00,-2.366,100,SPX,12/17/21,4700.0,CALL,109553498
2020-10-26T14:40:10-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 1 SPX 12/17/21 Call 3900.00 @ 87.14,"-8,714.00",1,"-8,714.00",-1.00,-0.79,100,SPX,12/17/21,3900.0,CALL,109553498
2020-10-26T14:40:10-0400,Trade,SELL_TO_OPEN,SPX   211217C04700000,Equity Option,Sold 12 SPX 12/17/21 Call 4700.00 @ 10.48,"12,576.00",12,"1,048.00",-12.00,-9.454,100,SPX,12/17/21,4700.0,CALL,109553498
2020-10-26T14:40:10-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 4 SPX 12/17/21 Call 3900.00 @ 87.14,"-34,856.00",4,"-8,714.00",-4.00,-3.14,100,SPX,12/17/21,3900.0,CALL,109553498
2020-10-26T14:39:45-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 40 SPX 12/17/21 Call 3900.00 @ 86.92,"-347,680.00",40,"-8,692.00",-40.00,-31.43,100,SPX,12/17/21,3900.0,CALL,109553362
2020-10-26T14:39:45-0400,Trade,SELL_TO_OPEN,SPX   211217C04700000,Equity Option,Sold 40 SPX 12/17/21 Call 4700.00 @ 10.53,"42,120.00",40,"1,053.00",-40.00,-31.51,100,SPX,12/17/21,4700.0,CALL,109553362
2020-10-26T14:39:45-0400,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 20 SPX 12/17/21 Call 3600.00 @ 195.98,"391,960.00",20,"19,598.00",-20.00,-15.75,100,SPX,12/17/21,3600.0,CALL,109553362
2020-10-26T14:21:58-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 15 SPX 12/17/21 Call 3900.00 @ 86.70,"-130,050.00",15,"-8,670.00",-15.00,-11.79,100,SPX,12/17/21,3900.0,CALL,109546442
2020-10-26T14:21:58-0400,Trade,SELL_TO_CLOSE,SPX   211217C04100000,Equity Option,Sold 60 SPX 12/17/21 Call 4100.00 @ 47.52,"285,120.00",60,"4,752.00",0.00,-47.26,100,SPX,12/17/21,4100.0,CALL,109546442
2020-10-26T14:21:58-0400,Trade,BUY_TO_OPEN,SPX   211217C03900000,Equity Option,Bought 30 SPX 12/17/21 Call 3900.00 @ 86.69,"-260,070.00",30,"-8,669.00",-30.00,-23.57,100,SPX,12/17/21,3900.0,CALL,109546442
2020-10-26T14:21:38-0400,Trade,BUY_TO_CLOSE,SPX   211217C03700000,Equity Option,Bought 20 SPX 12/17/21 Call 3700.00 @ 152.22,"-304,440.00",20,"-15,222.00",0.00,-15.71,100,SPX,12/17/21,3700.0,CALL,109546008
2020-10-26T14:21:38-0400,Trade,SELL_TO_OPEN,SPX   211217C03600000,Equity Option,Sold 20 SPX 12/17/21 Call 3600.00 @ 195.72,"391,440.00",20,"19,572.00",-20.00,-15.75,100,SPX,12/17/21,3600.0,CALL,109546008
2020-10-14T15:55:34-0400,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 15 SPX 12/17/21 Call 4900.00 @ 9.40,"14,100.00",15,940.00,-15.00,-11.82,100,SPX,12/17/21,4900.0,CALL,107764004
2020-10-14T15:55:34-0400,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 30 SPX 12/17/21 Call 4900.00 @ 9.40,"28,200.00",30,940.00,-30.00,-23.63,100,SPX,12/17/21,4900.0,CALL,107764004
2020-10-14T15:54:10-0400,Trade,SELL_TO_OPEN,SPX   211217C04900000,Equity Option,Sold 60 SPX 12/17/21 Call 4900.00 @ 9.92,"59,520.00",60,992.00,-60.00,-47.26,100,SPX,12/17/21,4900.0,CALL,107762891
2020-10-14T15:54:10-0400,Trade,BUY_TO_OPEN,SPX   211217C04100000,Equity Option,Bought 60 SPX 12/17/21 Call 4100.00 @ 69.06,"-414,360.00",60,"-6,906.00",-60.00,-47.14,100,SPX,12/17/21,4100.0,CALL,107762891
2020-10-14T15:54:10-0400,Trade,SELL_TO_OPEN,SPX   211217C03700000,Equity Option,Sold 20 SPX 12/17/21 Call 3700.00 @ 197.42,"394,840.00",20,"19,742.00",-20.00,-15.75,100,SPX,12/17/21,3700.0,CALL,107762891
2020-10-12T14:02:29-0400,Trade,SELL_TO_CLOSE,SPX   210319C03750000,Equity Option,Sold 22 SPX 03/19/21 Call 3750.00 @ 97.60,"214,720.00",22,"9,760.00",0.00,-17.334,100,SPX,3/19/21,3750.0,CALL,107234549
2020-10-12T14:02:29-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 22 SPX 03/19/21 Call 4300.00 @ 10.35,"-22,770.00",22,"-1,035.00",0.00,-17.29,100,SPX,3/19/21,4300.0,CALL,107234549
2020-10-12T14:02:29-0400,Trade,BUY_TO_CLOSE,SPX   210319C03500000,Equity Option,Bought 11 SPX 03/19/21 Call 3500.00 @ 226.20,"-248,820.00",11,"-22,620.00",0.00,-8.64,100,SPX,3/19/21,3500.0,CALL,107234549
2020-10-12T14:01:51-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 5 SPX 03/19/21 Call 4300.00 @ 10.30,"-5,150.00",5,"-1,030.00",0.00,-3.93,100,SPX,3/19/21,4300.0,CALL,107234244
2020-10-12T13:52:43-0400,Trade,SELL_TO_CLOSE,SPX   210319C03900000,Equity Option,Sold 1 SPX 03/19/21 Call 3900.00 @ 52.01,"5,201.00",1,"5,201.00",0.00,-0.792,100,SPX,3/19/21,3900.0,CALL,107230542
2020-10-12T13:52:43-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 1 SPX 03/19/21 Call 4300.00 @ 10.21,"-1,021.00",1,"-1,021.00",0.00,-0.79,100,SPX,3/19/21,4300.0,CALL,107230542
2020-10-12T13:52:06-0400,Trade,SELL_TO_CLOSE,SPX   210319C03850000,Equity Option,Sold 1 SPX 03/19/21 Call 3850.00 @ 64.19,"6,419.00",1,"6,419.00",0.00,-0.792,100,SPX,3/19/21,3850.0,CALL,107229926
2020-10-12T13:52:06-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 1 SPX 03/19/21 Call 4300.00 @ 10.19,"-1,019.00",1,"-1,019.00",0.00,-0.79,100,SPX,3/19/21,4300.0,CALL,107229926
2020-10-12T10:13:29-0400,Trade,BUY_TO_OPEN,SPX   210319C03850000,Equity Option,Bought 1 SPX 03/19/21 Call 3850.00 @ 54.88,"-5,488.00",1,"-5,488.00",-1.00,-0.79,100,SPX,3/19/21,3850.0,CALL,107093357
2020-10-12T10:13:29-0400,Trade,SELL_TO_OPEN,SPX   210319C03500000,Equity Option,Sold 1 SPX 03/19/21 Call 3500.00 @ 201.88,"20,188.00",1,"20,188.00",-1.00,-0.792,100,SPX,3/19/21,3500.0,CALL,107093357
2020-10-07T14:56:14-0400,Trade,BUY_TO_OPEN,SPX   210319C03900000,Equity Option,Bought 1 SPX 03/19/21 Call 3900.00 @ 37.00,"-3,700.00",1,"-3,700.00",-1.00,-0.79,100,SPX,3/19/21,3900.0,CALL,106505233
2020-10-07T14:49:17-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 3 SPX 03/19/21 Call 4300.00 @ 7.80,"-2,340.00",3,-780.00,0.00,-2.36,100,SPX,3/19/21,4300.0,CALL,106502667
2020-10-07T14:48:42-0400,Trade,BUY_TO_CLOSE,SPX   210319C04300000,Equity Option,Bought 3 SPX 03/19/21 Call 4300.00 @ 7.80,"-2,340.00",3,-780.00,0.00,-2.36,100,SPX,3/19/21,4300.0,CALL,106501956
2020-10-07T14:48:42-0400,Trade,SELL_TO_OPEN,SPX   210319C03500000,Equity Option,Sold 1 SPX 03/19/21 Call 3500.00 @ 170.40,"17,040.00",1,"17,040.00",-1.00,-0.792,100,SPX,3/19/21,3500.0,CALL,106501956
2020-10-05T11:36:04-0400,Trade,BUY_TO_CLOSE,SPX   210618C04300000,Equity Option,Bought 6 SPX 06/18/21 Call 4300.00 @ 17.20,"-10,320.00",6,"-1,720.00",0.00,-4.71,100,SPX,6/18/21,4300.0,CALL,105953957
